user_id,visit_id,visit_referrer_source,visit_referrer_medium,visit_referrer_term,visit_referrer_content,visit_referrer_campaign,visit_page_referrer
54401680df1d8b60,1,GoogleSearch,cpc,angel cards,27852060208,uk-oracle-decks--angel-cards-text,http://uk.search-results.com/web?qsrc=2352&locale=en_GB&o=100000051&l=dis&dm=all&q=free%20angel%20e%20cards&atb=sysid%3D406%3Auid%3D1fd314a0dcf68072%3Auc%3D1345224321%3Ab%3DSearchnu%3Asrc%3Dhmp%3Ao%3D100000051%3Aq%3Ddoreen%2520virtue&atb=sysid%3D406%3Auid%3D1fd314a0dcf68072%3Auc%3D1345224321%3Ab%3DSearchnu%3Asrc%3Dhmp%3Ao%3D100000051%3Aq%3Ddoreen%2520virtue
346e54b8b5b969bf,1,,,,,,http://uk.search.yahoo.com/mobile/s;_ylc=X1MDMjE0MjQ3ODk0OARfcgMyBG5fZ3BzAzAEb3JpZ2luA3VrLnNlYXJjaC55YWhvby5jb20EcXVlcnkDdGFyb3Qgb2YgYSBtb29uIGdhcmRlbiBkZWNrIGlsbHVzdHJhdGlvbnMEc2FvAzE-?ei=UTF-8&_tsrc=apple&r=web_filter&fr2=p&p=tarot+of+a+moon+garden+deck+illustrations
cf7719a41d97389f,1,,,,,,http://uk.search.yahoo.com/mobile/s;_ylc=X1MDMjE0MjQ3ODk0OARfcgMyBGZyMgNzYS1ncARncHJpZAMEbl9ncHMDMQRvcmlnaW4DdWsuc2VhcmNoLnlhaG9vLmNvbQRwb3MDMQRwcXN0cgMEcXVlcnkDYXJ0IGRlY28gZm9ydHVuZSB0ZWxsaW5nIGNhcmRzBHNhYwMxBHNhbwMx?ei=UTF-8&_tsrc=apple&r=web_filter&p=art%20deco%20fortune%20telling%20cards&fr2=sa-gp
af15a66a42da81c6,1,,,,,,http://uk.search.yahoo.com/mobile/s?rewrite=72&.tsrc=apple&first=1&p=angels+guideince+cards&pintl=en-gb&pcarrier=vodafone+UK&pmcc=234&pmnc=15
fe7b72bb7b85a69c,1,,,,,,http://uk.search.yahoo.com/mobile/s?rewrite=72&.tsrc=apple&first=1&p=dowsing&pintl=en-gb&pcarrier=3&pmcc=234&pmnc=20
46417ed954aa10cf,1,,,,,,http://uk.search.yahoo.com/search;_ylt=A0geu8NV9DNQCSAA7QlLBQx.?p=tarot+card+decks+nudity&ei=UTF-8&fr=yfp-t-702&xargs=0&pstart=1&b=71
370f3ef7860f167b,1,,,,,,http://uk.search.yahoo.com/search;_ylt=A0oGkmgzoC9Qgg0AICBLBQx.?p=marseille+tarot+cards&rd=r1&fr=yfp-t-702&fr2=sb-top&xargs=12KPjg1oduy5a3vOHvKvjFTfXBhg9O0JCw5Is%5FWMQaRp8L%5FXNtR6AuOfa%5F3pgqGK5q7C%5Fg%5FQ%2E%2E&pstart=5&b=21
2973ae9f9b869cea,1,,,,,,http://uk.search.yahoo.com/search;_ylt=A7x9Qb57NyBQe3gA4jJLBQx.?p=lucy+cavendish+oracle+cards&rd=r2&fr=yessv&fr2=sb-top&xargs=12KPjg1oduy5a3vOHvKvjFTfXBhg9O0JC25Is%5FWMQaRp8L%5FXNtR6AuOfa%5F3pgqGK5q7y%5Fg%5FQ%2E%2E&pstart=2&b=11
9661df81a33c172a,3,,,,,,http://uk.search.yahoo.com/search;_ylt=A7x9Qb7YASRQDCEAT9pLBQx.?p=psychic%20bazaar&fr2=sb-top&fr=ush-mailn&rd=r1
e5f6553e9c38f8dd,1,,,,,,http://uk.search.yahoo.com/search;_ylt=A7x9Qb_jMOBPNFsAEL1LBQx.?p=Rider%20Waite%20card%20and%20book%20set&fr2=sb-top&fr=yfp-t-702-s&rd=r1
4ddcabdd91d1a364,2,,,,,,http://uk.search.yahoo.com/search;_ylt=A7x9QXurPc5PVmgAIcNLBQx.?p=doreen+virtue&ei=UTF-8&fr=yfp-t-702-s&xargs=12KPjg1oBvy5a3vOHvKvjFT%5FXBhg9O0JC18d0uXsYsfIwUpX9sUfY%5FP%5FSU5YAlH7kl4wrx%5FcI%2E&pstart=9&b=71
82b483e040b75302,1,,,,,,http://uk.search.yahoo.com/search;_ylt=A7x9QX_ua8VPOnkARddLBQx.;_ylc=X1MDMjExNDcxNzAwMwRfcgMyBGFvAzAEZnIDeWZwLXQtNzAyBGhvc3RwdmlkA2JDVnpFMWY0Y0FnZDN4bXZUbFJMS2dqZFVwbDh4VV9GYS40QUNhbDYEbl9ncHMDMARuX3ZwcwMwBG9yaWdpbgNzcnAEcXVlcnkDc3Bpcml0IHdvcmxkBHNhbwMxBHZ0ZXN0aWQDVUswNjUw?p=spirit+world&fr2=sb-top&fr=yfp-t-702&rd=r1
4ddcabdd91d1a364,4,,,,,,http://uk.search.yahoo.com/search;_ylt=AgZdRSmZB_5I3INVgPlRT4k4hJp4;_ylc=X1MDMjAyMzM5MjMxMgRfcgMyBGZyA3lmcC10LTcwMgRmcjIDc2EtZ3AEZ3ByaWQDBG5fZ3BzAzEwBG9yaWdpbgN1ay55YWhvby5jb20EcG9zAzEEcHFzdHIDBHF1ZXJ5A2RvcmVlbiB2aXJ0dWUEc2FjAzEEc2FvAzE-?p=doreen%20virtue&toggle=1&cop=mss&ei=UTF-8&fr=yfp-t-702-s
4ddcabdd91d1a364,3,,,,,,http://uk.search.yahoo.com/search;_ylt=AiZAkDnqraahIwxrceA9pLA9pax_;_ylc=X1MDMjE0MjAyMDkyNQRfcgMyBGZyA3lmcC10LTcwMgRmcjIDc2EtZ3AEZ3ByaWQDBG5fZ3BzAzEwBG9yaWdpbgN1ay55YWhvby5jb20EcG9zAzEEcHFzdHIDBHF1ZXJ5A2RvcmVlbiB2aXJ0dWUEc2FjAzEEc2FvAzE-?p=doreen%20virtue&toggle=1&cop=mss&ei=UTF-8&fr=yfp-t-702-s
267be0dcd44eaecf,1,,,,,,http://uk.search.yahoo.com/search;_ylt=AnRZfVPqngeFQlcBvS17FLM4hJp4;_ylc=X1MDMjAyMzM5MjMxMgRfcgMyBGZyA2ZwdGItdzNpBG5fZ3BzAzAEb3JpZ2luA3VrLnlhaG9vLmNvbQRxdWVyeQN2YW1waXJlIHRhcm90IGNhcmRzBHNhbwMx?p=vampire+tarot+cards&toggle=1&cop=mss&ei=UTF-8&fr=fptb-w3i
6a6d32db338abddc,1,,,,,,http://uk.search.yahoo.com/search;_ylt=AsRDksVI1ynFSQRlIwU8xpU4hJp4;_ylc=X1MDMjAyMzM5MjMxMgRfcgMyBGZyA3lmcC10LTcwMgRuX2dwcwMwBG9yaWdpbgN1ay55YWhvby5jb20EcXVlcnkDQmVnaW5uZXJzIEd1aWRlIHRvIFRhcm90IARzYW8DMA--?p=Beginners+Guide+to+Tarot+&toggle=1&cop=mss&ei=UTF-8&fr=yfp-t-702
d75f6a0c8b587c19,1,,,,,,http://uk.search.yahoo.com/search;_ylt=AuEIBrUp9pYARMg_1lrhUh44hJp4;_ylc=X1MDMjAyMzM5MjMxMgRfcgMyBGZyA3lmcC10LTcwMgRuX2dwcwMwBG9yaWdpbgN1ay55YWhvby5jb20EcXVlcnkDdGFyb3Qgc3ByZWFkcyBmb3IgdGhlIGJvaGVtaWFuIGNhdHMEc2FvAzE-?p=tarot+spreads+for+the+bohemian+cats&toggle=1&cop=mss&ei=UTF-8&fr=yfp-t-702
4ddcabdd91d1a364,1,,,,,,http://uk.search.yahoo.com/search;_ylt=AuWr5YetPa09OmrYexdiHa04hJp4;_ylc=X1MDMjAyMzM5MjMxMgRfcgMyBGZyA3lmcC10LTcwMgRmcjIDc2EtZ3AEZ3ByaWQDBG5fZ3BzAzEwBG9yaWdpbgN1ay55YWhvby5jb20EcG9zAzEEcHFzdHIDBHF1ZXJ5A2RvcmVlbiB2aXJ0dWUEc2FjAzEEc2FvAzE-?p=doreen%20virtue&toggle=1&cop=mss&ei=UTF-8&fr=yfp-t-702-s
60c3d89be33007e8,1,,,,,,http://uk.search.yahoo.com/search;_ylt=Av_MX1PgpBBHHTcj67SR0e04hJp4;_ylc=X1MDMjAyMzM5MjMxMgRfcgMyBGZyA3lmcC10LTcwMgRmcjIDc2EtZ3AEZ3ByaWQDBG5fZ3BzAzEwBG9yaWdpbgN1ay55YWhvby5jb20EcG9zAzMEcHFzdHIDBHF1ZXJ5A3JpZGVyIHdhaXRlIHRhcm90IGNhcmRzBHNhYwMxBHNhbwMx?p=rider%20waite%20tarot%20cards&toggle=1&cop=mss&ei=UTF-8&fr=yfp-t-702-s
4da240f2f19875eb,1,,,,,,http://uk.search.yahoo.com/search?ourmark=1&ei=utf-8&fr=nectar-tb-v2&slv8-&type=61465&p=psychic%20bazaar
e3dc8cddaa960c61,1,,,,,,http://uk.search.yahoo.com/search?p=B+ook+-+TAROT+OF+TIMELESS+TRUTH&fr=chr-tyc8
315581b0d2aadc60,1,,,,,,http://uk.search.yahoo.com/search?p=magdalene+oracle+beloved+card&fr=chr-hpd05
f61004a051475b11,2,,,,,,http://uk.search.yahoo.com/search?p=vampire+tarot&fr=ush-globalnews
f61004a051475b11,1,,,,,,http://uk.search.yahoo.com/search?p=vampire+tarot+deck&fr=my-myy&toggle=1&cop=&ei=UTF-8
84828c48bfe0b4a6,1,,,,,,http://uk.shopping.yahoo.net/buyer/SponsoredLinksIFrame.jsp?s=overture&tm=&ik=nores&u=&q=tarot+celtic+seasons&k=&qq=tarot+celtic+seasons&qk=&qb=&n=0&pn=1&rc=7&p=nores-w&ch=yahoouk&cx=4YnWyJZrLY0XXu2CeyQO00mIP4HlVhnmPdaLWq%2BdzJZHAoNh97HtSoWeBGdGzLh1h%2B9V%2FMFc55ivepYOCr%2FX6k%2BTCnLvqqDBnrsP85j5u9NeUr33qZZ%2Flg9OpkIfgy4O&do=&ti=0&ii=sdeuxl4.pv.sd.nextag.com_1338810104338_8548&ql=&qc=&r=1338844289053
293394b027c09187,1,,,,,,http://uk.zapmeta.com/wsuk/aw2w34049/celtic%20tarot%20cards/
3526b5a6e37a9e19,1,,,,,,http://us.yhs4.search.yahoo.com/ifm?fr=yhs-if-freecause&ei=UTF-8&YST_b=1&tid=62133&uid=79741407&cuid=&p=LAW%20OF%20ATTRACTION%20TAROT%20CARD%20ORACLE%20MAKE%20DREAMS%20COME%20TRU
3d4683d41f561191,1,,,,,,http://us.yhs4.search.yahoo.com/yhs/search;_ylt=A0oG7qdPgDpQrjYAZxAPxQt.?p=mademoiselle+lenormand+cards&ei=UTF-8&type=att_my_portal_home&fr=att-portal-s&hsimp=yhs-att_001&hspart=att&xargs=12KPjg1oduy5a3vOHvKvjFT%5FXBhg9O0JCw5Is%5FWMQaRp8L%5FXNtR6AuOfa%5F3pgqGK5q7y%5Fg%5FQ%2E%2E&pstart=7&b=11
07dd379aa942c7cf,1,,,,,,http://us.yhs4.search.yahoo.com/yhs/search;_ylt=A0oGdNUYBEpQWz8Al2QPxQt.?p=Aquarian+psychic&type=type%3DW3i_SP%2C205%2C0_0%2CStartPage%2C20120728%2C16900%2C0%2C30%2C0&fr=sfp&hsimp=yhs-syctransfer&hspart=w3i&xargs=0&pstart=1&b=21&xa=i1Gpu0FXVyvKP2RVLyn9ig--,1347114392
025e6c22dc43b737,1,,,,,,http://us.yhs4.search.yahoo.com/yhs/search?p=the+oracle+of+the+shapeshifters&hspart=att&hsimp=yhs-att_001&type=att_my_portal_home&toggle=1&cop=&ei=UTF-8&fr=att-portal
47123c6af314c911,1,,,,,,http://us.yhs4.search.yahoo.com/yhs/search?p=two+of+pipes+tarot+medicine+woman+love&fr=goodsearch-yhsif
722e5fad731fb893,1,,,,,,http://vrmcic.easysearch.org.uk/search/?s=buy+lenormand+playing+cards+uk&r=uk&t=web&tab=es
8e19bc4f107e818d,1,,,,,,http://www.192.com/atoz/business/london-ec2a/new-age-and-ethnic-product-retailers/psychic-bazaar-ltd/d8e45ae9c6de8f30cd6a2a9891da230fe7d44cd7/ml/
7e21e01bacbb235b,1,,,,,,http://www.192.com/places/ec/ec2a-4/ec2a-4rq/
99021c05e11eb51e,1,,,,,,http://www.3broadband.ie/search/?cx=partner-pub-0490810576400804%3Aulwo52-m5il&ie=ISO-8859-1&q=psychic+bazaar+ltd&sa=Search
728934ab0f92611e,1,GoogleSearch,cpc,angel oracle cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/Ascended-Masters-together-Affirming-Messages/dp/B002R6QRSE/ref=sr_1_30?ie=UTF8&qid=1345026207&sr=8-30
9a31fdc8814cfcd7,1,GoogleSearch,cpc,dowsing pendulum,27852107728,uk-pendula--general,http://www.amazon.co.uk/Banded-Agate-Magic-Pendulum-Dowsing/dp/B005GP05FO/ref=sr_1_6?ie=UTF8&qid=1347132231&sr=8-6
f0f9144841e33dba,1,GoogleSearch,cpc,cat wisdom,27852089008,uk-oracle-decks--pbz00230,http://www.amazon.co.uk/Cat-Talk-Quote-Page-Book/dp/0836207076/ref=sr_1_3?s=books&ie=UTF8&qid=1346245946&sr=1-3
5bf401433bd4d00a,1,GoogleSearch,cpc,cat wisdom cards,27852089008,uk-oracle-decks--pbz00230,http://www.amazon.co.uk/Cat-Wisdom-Cards-Inspire-Uplift/dp/157281537X/ref=pd_rhf_pe_p_t_1
34756c1aa8dedc87,1,GoogleSearch,cpc,angel cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/dp/1844091414/ref=as_li_tf_til?tag=angelcards.org.uk-21&camp=1406&creative=6394&linkCode=as1&creativeASIN=1844091414&adid=0XWHBSNPGT131DHAWSYD&&ref-refURL=http%3A%2F%2Fangelcards.org.uk%2F
3f1bc49ac2ea92d7,1,GoogleSearch,cpc,angel oracle cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/Fortune-Telling-Sonia-Choquette-Divination-Books/s/ref=nb_sb_noss?url=node%3D275583&field-keywords=soul+lessons+and+soul+purpose+oracle+cards%2F+spanish&rh=n%3A266239%2Cn%3A%211025612%2Cn%3A61%2Cn%3A275576%2Cn%3A275583%2Ck%3Asoul+lessons+and+soul+purpose+oracle+cards%2F+spanish&ajr=0
529cff20c6b41aa4,1,GoogleSearch,cpc,angel oracle cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/Goddess-Guidance-Oracle-Doreen-Virtue/dp/1401903010/ref=sr_1_1?ie=UTF8&qid=1344349047&sr=8-1
5bf401433bd4d00a,2,GoogleSearch,cpc,cat wisdom cards,27852089008,uk-oracle-decks--pbz00230,http://www.amazon.co.uk/gp/customer-media/product-gallery/157281537X/ref=cm_ciu_pdp_images_all
3a0210a012d2f241,1,,cpc,gaia oracle,27644330608,uk-oracle-cards--pbz00261,http://www.amazon.co.uk/gp/product/0980398371/ref=oh_details_o02_s00_i00
07a329138cd91ac8,1,GoogleSearch,cpc,angel cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/gp/search/ref=nb_sb_noss/280-5939686-4702045?url=search-alias%3Daps&field-keywords=new+seasons+publications+international+angels+calendar%2Fcards&rh=i%3Aaps%2Ck%3Anew+seasons+publications+international+angels+calendar%2Fcards&ajr=0
922c676c91979e62,1,GoogleSearch,cpc,fournier tarot,27852104128,uk-tarot--fournier,http://www.amazon.co.uk/Le-Tarot-Marseille-cards-Fournier/dp/B004NPXP50/ref=pd_sim_sbs_b_3
c2e17363348f22a5,1,,cpc,lenormand cards,28722372208,uk-oracle-deck--lenormand-general,http://www.amazon.co.uk/LENORMAND-Madame-Lenormand-Illustrated-Fitzpatrick/product-reviews/8883955315/ref=sr_1_1_cm_cr_acr_txt?ie=UTF8&showViewpoints=1
c1a3432d92f1ee81,1,,cpc,lenormand cards,28722372208,uk-oracle-deck--lenormand-general,http://www.amazon.co.uk/LENORMAND-ORACLE-CARDS-cards-Roberto/dp/8883953215/ref=pd_sim_b_1
dc6768c7ad400d19,1,GoogleSearch,cpc,angel oracle cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/LENORMAND-ORACLE-CARDS-cards-Roberto/dp/8883953215/ref=pd_sim_b_2/275-0089507-8424439
562121d12039e090,1,GoogleSearch,cpc,oracle shapeshifters,28648275568,,http://www.amazon.co.uk/Oracle-Shapeshifters-Lucy-Cavendish/dp/098087193X/ref=pd_sim_b_2
f26e3556d6c39a9c,1,GoogleSearch,cpc,angel cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/Original-Angel-Cards-New-Edition/dp/0934245525/ref=pd_sim_b_1
2ef2c0f6d2f8b27e,1,GoogleSearch,cpc,mystical lenormand,27852060568,uk-oracle-decks--pbz00001,http://www.amazon.co.uk/product-reviews/1572815345
c2f3b19db978c48c,1,GoogleSearch,cpc,angel divination cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/?ie=UTF8&keywords=divination+cards&tag=googhydr-21&index=stripbooks&hvadid=4756403941&hvpos=1t1&hvexid=&hvnetw=g&hvrand=17079250271775893119&hvpone=&hvptwo=&hvqmt=b&ref=pd_sl_8gzl79ymuy_b
ad8d9bc41d7bb7d6,1,GoogleSearch,cpc,buy angel cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/?ie=UTF8&keywords=doreen+virtue+-+angel+cards&tag=googhydr-21&index=aps&hvadid=9487331581&hvpos=1o1&hvexid=&hvnetw=g&hvrand=126977219159745620&hvpone=&hvptwo=&hvqmt=b&ref=pd_sl_1fwcz2acyi_b
fcad001a83fcb1a7,2,GoogleSearch,cpc,dowsing pendulum,27852107728,uk-pendula--general,http://www.amazon.co.uk/s/?ie=UTF8&keywords=dowsing+pendulum&tag=mh0a9-21&index=aps&hvadid=46129264&ref=pd_sl_5ew4pfg2va_b
fcad001a83fcb1a7,1,GoogleSearch,cpc,dowsing pendulum,27852107728,uk-pendula--general,http://www.amazon.co.uk/s/?ie=UTF8&keywords=dowsing+pendulums&tag=mh0a9-21&index=aps&hvadid=32232716&ref=pd_sl_1laexjvjv5_p
0f8d771568bd318c,1,GoogleSearch,cpc,crystal pendulum,27852107728,uk-pendula--general,http://www.amazon.co.uk/s/?ie=UTF8&keywords=pendulums+crystal&tag=googhydr-21&index=garden&hvadid=5947994456&hvpos=1t2&hvexid=&hvnetw=g&hvrand=145749981522191478&hvpone=&hvptwo=&hvqmt=b&ref=pd_sl_5jacrjkuk2_b
8227d361dc20f05f,1,GoogleSearch,cpc,dowsing pendulum,27852107728,uk-pendula--general,http://www.amazon.co.uk/s/?ie=UTF8&keywords=pendulums+for+dowsing&tag=googhydr-21&index=aps&hvadid=14382056276&hvpos=1t1&hvexid=&hvnetw=g&hvrand=3694717711497651294&hvpone=&hvptwo=&hvqmt=b&ref=pd_sl_4tx4q5onc_b
27cc2b409bdd6c0e,1,,cpc,lenormand cards,28722372208,uk-oracle-deck--lenormand-general,http://www.amazon.co.uk/s/ref=nb_sb_noss/280-1479116-7746204?url=search-alias%3Dtoys&field-keywords=deck+lenormand
7e72d88413919f65,1,GoogleSearch,cpc,angel cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=angel+cards+love+and+healing+by+author+keith+salmon&x=11&y=18
d776ca36f8e8c7d7,1,GoogleSearch,cpc,angel cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=counselling+resources+angel+cards&rh=i%3Aaps%2Ck%3Acounselling+resources+angel+cards&ajr=0
393a0372c6111518,1,GoogleSearch,cpc,dowsing pendulum,27852107728,uk-pendula--general,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=Dowsing+Pendulum&x=20&y=13
1115d4ce48256349,1,,cpc,gaia oracle,27644330608,uk-oracle-cards--pbz00261,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=gaia+oracle+cards&x=15&y=16
01b3814c3135b1f8,1,GoogleSearch,cpc,angel oracle cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=messages+of+life+oracle+cards&rh=i%3Aaps%2Ck%3Amessages+of+life+oracle+cards&ajr=0
6d926ff828ca582d,1,GoogleSearch,cpc,gods oracle cards,27852060328,uk-oracle-decks--pbz00163,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=Oracle+cards+gods+and+Trojans
6e3429eb1d211154,1,GoogleSearch,cpc,angel cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=Thelyn+cortens+angel+cards
e959b2fed99d6690,1,,cpc,goddess oracle deck,28648276168,uk-oracle-decks--pbz00141,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Dstripbooks&field-keywords=cards&x=23&y=27
e27f4cb122bb8bf8,1,,cpc,mlle lenormand,28722372208,uk-oracle-deck--lenormand-general,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Dstripbooks&field-keywords=Mlle+Lenormand&x=14&y=21
29a5c62648fb3c07,1,GoogleSearch,cpc,angel oracle cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Dstripbooks&field-keywords=oracel+caeds&x=18&y=27
4ed3ac59dc9fa159,1,GoogleSearch,cpc,crystal pendulum,27852107728,uk-pendula--general,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias%3Dstripbooks&field-keywords=The+Pndulum.
9e3078145050980d,1,GoogleSearch,cpc,angel oracle cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/ref=nb_sb_noss?url=search-alias=aps&field-keywords=angel%20cards
9f14a79fea25963b,1,,cpc,gaia oracle,27644330608,uk-oracle-cards--pbz00261,http://www.amazon.co.uk/s/ref=nb_sb_noss_1/275-2438184-0449614?url=search-alias%3Daps&field-keywords=Gaia+oracle+cards
8d98705d9504f412,1,GoogleSearch,cpc,angel oracle cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/ref=nb_sb_noss_1?url=search-alias%3Dstripbooks&field-keywords=oracle+cards
dbde32bfcd30710f,1,,,,,,http://www.amazon.co.uk/s/ref=nb_sb_ss_i_0_3?url=search-alias%3Daps&field-keywords=tarot+cards&sprefix=Tar%2Caps%2C351
23d6d5d424f25344,2,,cpc,lenormand cards,28722372208,uk-oracle-deck--lenormand-general,http://www.amazon.co.uk/s/ref=nb_sb_ss_i_0_9?url=search-alias%3Daps&field-keywords=lenormand+cards&sprefix=lenormand%2Caps%2C125
3533123debed8e1f,1,,cpc,psycards,28648276648,uk-oracle-decks--psycards,http://www.amazon.co.uk/s/ref=nb_sb_ss_i_1_8/276-1090495-3154922?url=search-alias%3Daps&field-keywords=psycards+deck&sprefix=psycards%2Caps%2C168
38a705d430649915,1,GoogleSearch,cpc,angel oracle cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/ref=nb_sb_ss_i_3_3?url=search-alias%3Dstripbooks&field-keywords=oracle+cards&sprefix=ora%2Cstripbooks%2C179&rh=n%3A266239%2Ck%3Aoracle+cards
1ccae1ee09efb119,1,GoogleSearch,cpc,angel cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.co.uk/s/ref=nb_sb_ss_i_7_5?url=search-alias%3Dstripbooks&field-keywords=angel+cards&sprefix=angel%2Cstripbooks%2C495
4dc8432f915fbbd3,1,,cpc,blue angel cards,28648273408,uk-oracle-decks--blue-angel-publishing,http://www.amazon.co.uk/s/ref=sr_pg_2?rh=n%3A266239%2Ck%3Aoracle+cards+blue+angel+gallery&page=2&keywords=oracle+cards+blue+angel+gallery&ie=UTF8&qid=1346611300
56c3a4f5fd77f4c2,1,,cpc,chakra cards,28648277488,uk-oracle-deck--pbz00259,http://www.amazon.co.uk/s/ref=sr_pg_3?rh=i%3Aaps%2Ck%3AChakra+cards&page=3&keywords=Chakra+cards&ie=UTF8&qid=1346282175
a73df79017626f7f,1,,,,,,http://www.amazon.co.uk/s/ref=sr_pg_5?rh=n%3A341677031%2Ck%3Adowsing&page=5&keywords=dowsing&ie=UTF8&qid=1347495861
f12d425e81f8c179,1,,cpc,mlle lenormand,28722372208,uk-oracle-deck--lenormand-general,http://www.amazon.co.uk/s?ie=UTF8&keywords=Mlle%20Lenormand%20Wahrsagekarten%20%2F%20Cartomancy%20Deck%20%2F%20Jeu%20du%20Destin&page=1&rh=i%3Aaps%2Ck%3AMlle%20Lenormand%20Wahrsagekarten%20%2F%20Cartomancy%20Deck%20%2F%20Jeu%20du%20Destin
d11ddc9258d15a48,1,GoogleSearch,cpc,fournier tarot,27852104128,uk-tarot--fournier,http://www.amazon.co.uk/Spanish-Tarot-Stuart-R-Kaplan/dp/0913866571/ref=wl_it_dp_o_pC_nS_nC?ie=UTF8&colid=11PZMEL0EDZNQ&coliid=I1P2QJLTFCWVWT
4de496da2f6540fe,1,GoogleSearch,,,,uk-oracle-deck--pbz00268,http://www.amazon.co.uk/Wild-Wisdom-Faeiry-Oracle-Cavandish/dp/1572815000/ref=sr_1_2?ie=UTF8&qid=1345058196&sr=8-2
0fac7a0ebf7e2fb0,1,GoogleSearch,cpc,fairy oracle cards,27852060448,uk-oracle-decks--fairy-oracle-cards-text,http://www.amazon.co.uk/Wild-Wisdom-Faeiry-Oracle-Cavandish/dp/1572815000/ref=sr_1_fkmr1_2?s=books&ie=UTF8&qid=1344515970&sr=1-2-fkmr1
9106996b609f651d,1,GoogleSearch,cpc,angel oracle cards,27852060208,uk-oracle-decks--angel-cards-text,http://www.amazon.com/Purpose-Oracle-Cards-Doreen-Virtue/dp/1401924751/ref=pd_rhf_ee_s_cp_3
4c76cb7c23c7507d,1,,,,,,http://www.ask.com/web?q=vintage+piatnik+tarot+cards&search=&qsrc=0&o=14196&l=dis&locale=en_US&tpr=1
c2893885cf416057,1,,,,,,http://www.bing.com/images/search?q=+PSYCHIC+ADD&view=detail&id=CEE9281166AFA08FF1150C54406AE4A88D7308FB&first=316
116deab90948acf4,1,,,,,,http://www.bing.com/images/search?q=17++tarot++cards&view=detail&id=DC18DB035C3699237C86AECCEBBDB90EC601BE46&first=61&FORM=IDFRIR
bd5054e6e0900317,1,,,,,,http://www.bing.com/images/search?q=aleister+crowley&view=detail&id=6AA0DA6E08581663F84B5C7CA81899F69711EF6F&first=211
63778e6618cd2b50,1,,,,,,http://www.bing.com/images/search?q=alesiter+crowley+tarot+image&view=detail&id=6AA0DA6E08581663F84B1AEE6CE168398A4E7263&qpvt=alesiter+crowley+tarot+image
acc911448505821d,1,,,,,,http://www.bing.com/images/search?q=angel+oracle+card+psychic&view=detail&id=035E8225351959B10167E965F493DC8217F0834D
b533f1f10a15ee65,1,,,,,,http://www.bing.com/images/search?q=angel+therapy+cards&view=detail&id=AD63FC666FEE3A5E81F6EA1DDEC6FF33EC370C63&first=1
c5581cd2ad0df94b,1,,,,,,http://www.bing.com/images/search?q=angel+therapy+oracle&view=detail&id=98037B6AB15FDA4CE9587ED0820C1E1BCC30C2A5
de0f37e82fe97702,1,,,,,,http://www.bing.com/images/search?q=angel+therapy+oracle+cards&view=detail&id=98037B6AB15FDA4CE958C3CAD92AEB7B1299587A&first=0&FORM=IDFRIR
009b7d929f0fd256,1,,,,,,http://www.bing.com/images/search?q=Angels&view=detail&id=FA3B317C36E1B01788FEB7510D43CFAB61801E01&first=571&FORM=IDFRIR
84b74902d4626d93,1,,,,,,http://www.bing.com/images/search?q=angels+for+children&view=detail&id=35A4C29F086914F6FDA46378D2D6899132FCF804&first=176
